Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
5.781E+12,1.80768E+13,2024-05-18T21:38:43-04:00,#2239,product,order,Shop,,Canada,Ontario,Toronto,Canada,Ontario,Toronto,Accessories,Mulla,BLACK ORGANZA FLOWER BROOCH Accessory,,FM77,1,20.57,0,0,20.57,0,0,20.57
5.79676E+12,1.81281E+13,2024-05-25T13:25:53-04:00,#2240,product,order,Point of Sale,Boutique Site,,,,,,,,,Butterfly braclet,,,1,15,-3,0,12,0,0.72,12.72
5.79685E+12,1.81283E+13,2024-05-25T14:30:39-04:00,#2241,product,order,Point of Sale,Boutique Site,,,,,,,,,Two piece beach set,,,1,89.99,-17.99,0,72,0,4.32,76.32
5.79685E+12,1.81283E+13,2024-05-25T14:30:39-04:00,#2241,product,order,Point of Sale,Boutique Site,,,,,,,,,Prada jacket,,,1,125,0,0,125,0,7.5,132.5
5.7449E+12,1.81539E+13,2024-05-29T12:00:37-04:00,#2225,product,return,Point of Sale,Boutique Site,,,,,,,,,Woman to Woman mixer,,,-2,0,0,-48,-48,0,-2.88,-50.88
5.80884E+12,1.81673E+13,2024-05-31T12:22:00-04:00,#2242,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Paisley Pant Set - Curvy,2XL,C100,1,74.95,-10.96,0,63.99,0,3.84,67.83
5.83269E+12,1.82343E+13,2024-06-15T11:33:40-04:00,#2243,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag sale,,,1,225,0,0,225,0,13.5,238.5
5.83269E+12,1.82343E+13,2024-06-15T11:33:40-04:00,#2243,product,order,Point of Sale,Boutique Site,,,,,,,,,R&j Jewlery,,,1,24,-4.8,0,19.2,0,1.15,20.35
5.8328E+12,1.82346E+13,2024-06-15T12:52:55-04:00,#2244,product,order,Point of Sale,Boutique Site,,,,,,,,,R&j Jewlery,,,1,24,0,0,24,0,1.44,25.44
5.8328E+12,1.82346E+13,2024-06-15T12:52:55-04:00,#2244,product,order,Point of Sale,Boutique Site,,,,,,,,,Braclet,,,1,18,0,0,18,0,1.08,19.08
5.8328E+12,1.82346E+13,2024-06-15T12:52:55-04:00,#2244,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag sale,,,1,225,0,0,225,0,13.5,238.5
5.8328E+12,1.82346E+13,2024-06-15T12:52:55-04:00,#2244,product,order,Point of Sale,Boutique Site,,,,,,,,,R&j Jewlery,,,1,27,0,0,27,0,1.62,28.62
5.83282E+12,1.82346E+13,2024-06-15T13:02:25-04:00,#2245,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag sale,,,1,225,-45,0,180,0,10.8,190.8
5.83282E+12,1.82347E+13,2024-06-15T13:06:00-04:00,#2246,product,order,Point of Sale,Boutique Site,,,,,,,Apparel & Accessories,The Moment Collection,Pleated Tiered Maxi Skirt,Rose Pink / M,70040,1,40.6,-8.12,0,32.48,0,1.95,34.43
5.83282E+12,1.82347E+13,2024-06-15T13:06:00-04:00,#2246,product,order,Point of Sale,Boutique Site,,,,,,,Coats & Jackets,Inspired Fashion 40,Black Ruffle Jacket,Medium,119,1,119,-23.8,0,95.2,0,5.71,100.91
5.83285E+12,1.82347E+13,2024-06-15T13:24:43-04:00,#2247,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag sale,,,1,225,-45,0,180,0,10.8,190.8
5.83285E+12,1.82347E+13,2024-06-15T13:26:19-04:00,#2248,product,order,Point of Sale,Boutique Site,,,,,,,,,Bag sale,,,1,225,-45,0,180,0,10.8,190.8
5.84019E+12,1.82563E+13,2024-06-20T11:54:36-04:00,#2249,product,order,Point of Sale,Boutique Site,,,,,,,Dress,Strut & Bolt,BARBIE PRINCESS High Low Tulle Dress,Oatmeal / Large,653,1,124.99,-62.49,0,62.5,0,3.75,66.25
5.84325E+12,1.82655E+13,2024-06-22T16:34:13-04:00,#2250,product,order,Point of Sale,Boutique Site,,,,,,,,,Gold necklace with ring,,,1,25,0,0,25,0,1.5,26.5
5.84325E+12,1.82655E+13,2024-06-22T16:37:32-04:00,#2251,product,order,Point of Sale,Boutique Site,,,,,,,,,Romper brown,,,1,30,0,0,30,0,1.8,31.8
5.85145E+12,1.82905E+13,2024-06-29T11:38:25-04:00,#2252,product,order,Online Store,,United States,Alabama,Daphne,United States,Alabama,Daphne,Dresses,Inspired Fashion 40,Sale,Large,D650,1,9,0,0,9,0,0,9
5.85145E+12,1.82905E+13,2024-06-29T11:38:25-04:00,#2252,product,order,Online Store,,United States,Alabama,Daphne,United States,Alabama,Daphne,Dress,Trendsi,Printed Notched Long Sleeve Mini Dress (ONLINE ONLY),Green / L,1.00101E+14,1,49.99,0,0,49.99,0,0,49.99
5.85145E+12,1.82905E+13,2024-06-29T11:38:25-04:00,#2252,shipping,order,Online Store,,United States,Alabama,Daphne,United States,Alabama,Daphne,,,,,,0,0,0,0,0,7.9,0,7.9
5.85182E+12,1.82915E+13,2024-06-29T16:16:59-04:00,#2253,product,order,Point of Sale,Boutique Site,,,,,,,,,Layaway payment,,,1,95,0,0,95,0,5.7,100.7
5.85183E+12,1.82915E+13,2024-06-29T16:24:19-04:00,#2254,product,order,Point of Sale,Boutique Site,,,,,,,,,Red skirt,,,1,20,-4,0,16,0,0.96,16.96
5.86199E+12,1.83266E+13,2024-07-06T13:17:16-04:00,#2255,product,order,Point of Sale,Boutique Site,,,,,,,,,Layaway payment,,,1,95,0,0,95,0,5.7,100.7
5.87123E+12,1.8354E+13,2024-07-13T14:28:56-04:00,#2256,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Sans Souci,Red Bow Tie Shirt,S / Red,2,1,32.99,-6.59,0,26.4,0,1.58,27.98
5.87123E+12,1.8354E+13,2024-07-13T14:28:56-04:00,#2256,product,order,Point of Sale,Boutique Site,,,,,,,Pants,Inspired Fashion 40,Satin Wide Leg Pants,Small / Black,P500,1,79.95,-15.99,0,63.96,0,3.84,67.8
5.88833E+12,1.84051E+13,2024-07-26T11:19:51-04:00,#2257,product,order,Point of Sale,Boutique Site,,,,,,,,,Necklace and Earring set,,,1,24,0,0,24,0,1.44,25.44
5.88847E+12,1.84061E+13,2024-07-26T12:48:27-04:00,#2258,product,order,Point of Sale,Boutique Site,,,,,,,,,Green bell dress,,,1,25,0,0,25,0,1.5,26.5
5.88847E+12,1.84061E+13,2024-07-26T12:48:27-04:00,#2258,product,order,Point of Sale,Boutique Site,,,,,,,,,Accessories,,,1,20,0,0,20,0,1.2,21.2
5.8885E+12,1.84062E+13,2024-07-26T13:05:49-04:00,#2259,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,2,10,0,0,10,0,0.6,10.6
5.88851E+12,1.84062E+13,2024-07-26T13:12:01-04:00,#2260,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Short Set - Cream Curvy,XL,CR111,1,42.99,-17.99,0,25,0,1.5,26.5
5.88851E+12,1.84062E+13,2024-07-26T13:12:01-04:00,#2260,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Inspired Fashion 40,Mustard Top,XL,CT121,1,28.99,-3.99,0,25,0,1.5,26.5
5.88854E+12,1.84063E+13,2024-07-26T13:31:27-04:00,#2261,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink and Green Earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.88854E+12,1.84063E+13,2024-07-26T13:31:51-04:00,#2262,product,order,Point of Sale,Boutique Site,,,,,,,,,Denim jacket,,,1,25,0,0,25,0,1.5,26.5
5.88854E+12,1.84063E+13,2024-07-26T13:33:48-04:00,#2263,product,order,Point of Sale,Boutique Site,,,,,,,,,Pink and green earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.88858E+12,1.84064E+13,2024-07-26T14:01:12-04:00,#2264,product,order,Point of Sale,Boutique Site,,,,,,,,,Red jumpsuit,,,1,89.99,0,0,89.99,0,5.4,95.39
5.88858E+12,1.84064E+13,2024-07-26T14:01:12-04:00,#2264,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.88872E+12,1.84069E+13,2024-07-26T15:38:54-04:00,#2265,product,order,Point of Sale,Boutique Site,,,,,,,,,Puffy sleeve shirt,,,1,25,0,0,25,0,1.5,26.5
5.88872E+12,1.84069E+13,2024-07-26T15:38:54-04:00,#2265,product,order,Point of Sale,Boutique Site,,,,,,,,,Ring,,,1,16,0,0,16,0,0.96,16.96
5.88872E+12,1.84069E+13,2024-07-26T15:42:18-04:00,#2266,product,order,Point of Sale,Boutique Site,,,,,,,,,Girl hero,,,1,15,0,0,15,0,0.9,15.9
5.88872E+12,1.84069E+13,2024-07-26T15:42:18-04:00,#2266,product,order,Point of Sale,Boutique Site,,,,,,,Dress,INA,Red Side Bow Mini Skirt,Small,475,1,45,-20,0,25,0,1.5,26.5
5.88876E+12,1.8407E+13,2024-07-26T16:13:04-04:00,#2267,product,order,Point of Sale,Boutique Site,,,,,,,,,Brown/tan shorts and shirt set,,,1,25,0,0,25,0,1.5,26.5
5.88879E+12,1.84071E+13,2024-07-26T16:31:51-04:00,#2268,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,1,5,0,0,5,0,0.3,5.3
5.88884E+12,1.84072E+13,2024-07-26T17:13:34-04:00,#2269,product,order,Point of Sale,Boutique Site,,,,,,,,,RnJ turtle necklace set,,,1,24,0,0,24,0,1.44,25.44
5.88884E+12,1.84072E+13,2024-07-26T17:13:34-04:00,#2269,product,order,Point of Sale,Boutique Site,,,,,,,,,Bracelet,,,1,15,0,0,15,0,0.9,15.9
5.88897E+12,1.84076E+13,2024-07-26T19:21:04-04:00,#2270,product,order,Point of Sale,Boutique Site,,,,,,,,,Engraved compact mirror,,,1,5,0,0,5,0,0.3,5.3
5.88983E+12,1.84173E+13,2024-07-27T12:20:12-04:00,#2271,product,order,Point of Sale,Boutique Site,,,,,,,,,4 pieces for $80,,,1,80,0,0,80,0,4.8,84.8
5.88984E+12,1.84173E+13,2024-07-27T12:22:05-04:00,#2272,product,order,Point of Sale,Boutique Site,,,,,,,,,Bracelet,,,1,5,0,0,5,0,0.3,5.3
5.88988E+12,1.84176E+13,2024-07-27T12:49:52-04:00,#2273,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Red Satin Earrings,,,1,24.99,0,0,24.99,0,1.5,26.49
5.88989E+12,1.84177E+13,2024-07-27T13:00:11-04:00,#2274,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Paisley Pant Set - Curvy,XL,C100,1,74.95,0,0,74.95,0,4.5,79.45
5.88998E+12,1.84184E+13,2024-07-27T14:03:52-04:00,#2275,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Catching Looks Pant Suit,Large,PR364,1,83.25,0,0,83.25,0,5,88.25
5.88999E+12,1.84185E+13,2024-07-27T14:06:58-04:00,#2276,product,order,Point of Sale,Boutique Site,,,,,,,Jumpsuits & Rompers,FLYING TOMATO,A Colorful Jumpsuit Curvy,1X / Plus Size / GREEN PINK,IP8253-P,1,87.99,-11.99,0,76,0,4.56,80.56
5.89002E+12,1.84187E+13,2024-07-27T14:26:50-04:00,#2277,product,order,Point of Sale,Boutique Site,,,,,,,,,Black studded ring,,,1,15,0,0,15,0,0.9,15.9
5.89002E+12,1.84187E+13,2024-07-27T14:26:50-04:00,#2277,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,1,5,0,0,5,0,0.3,5.3
5.89002E+12,1.84187E+13,2024-07-27T14:31:10-04:00,#2278,product,order,Point of Sale,Boutique Site,,,,,,,,,Black skirt,,,1,25,0,0,25,0,1.5,26.5
5.89002E+12,1.84187E+13,2024-07-27T14:31:10-04:00,#2278,product,order,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Mustard Silk Dress,Small,82,1,79.88,-15.97,0,63.91,0,3.83,67.74
5.89002E+12,1.84187E+13,2024-07-27T14:31:10-04:00,#2278,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Silk Suit Shorts,Small,SK100,1,32.99,0,0,32.99,0,1.98,34.97
5.89003E+12,1.84188E+13,2024-07-27T14:36:39-04:00,#2279,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Catching Looks Pant Suit,Medium,PR364,1,83.25,0,0,83.25,0,5,88.25
5.89005E+12,1.84189E+13,2024-07-27T14:51:49-04:00,#2280,product,order,Point of Sale,Boutique Site,,,,,,,,,Jacket,,,1,25,0,0,25,0,1.5,26.5
5.89005E+12,1.84189E+13,2024-07-27T14:51:49-04:00,#2280,product,order,Point of Sale,Boutique Site,,,,,,,,,Cream romper,,,1,15,0,0,15,0,0.9,15.9
5.89005E+12,1.84189E+13,2024-07-27T14:51:49-04:00,#2280,product,order,Point of Sale,Boutique Site,,,,,,,,,Red skirt,,,1,15,0,0,15,0,0.9,15.9
5.89006E+12,1.8419E+13,2024-07-27T14:53:51-04:00,#2281,product,order,Point of Sale,Boutique Site,,,,,,,,,Bracelet,,,1,15,0,0,15,0,0.9,15.9
5.89007E+12,1.84191E+13,2024-07-27T15:01:15-04:00,#2282,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,White Wide Leg Pants,Medium,PP100,1,79.95,-15.99,0,63.96,0,3.84,67.8
5.89007E+12,1.84191E+13,2024-07-27T15:01:15-04:00,#2282,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,FLYING TOMATO,Graphic Bell Sleeve Shirt,M / GREEN NAVY / Contemporary,IT13161,1,42.99,0,0,42.99,0,2.58,45.57
5.89008E+12,1.84191E+13,2024-07-27T15:10:11-04:00,#2283,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,FLYING TOMATO,Graphic Bell Sleeve Shirt,M / GREEN NAVY / Contemporary,IT13161,1,42.99,0,0,42.99,0,2.58,45.57
5.89008E+12,1.84191E+13,2024-07-27T15:10:11-04:00,#2283,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Zebra Stripped Pant Set,Medium,S345,1,118.99,-17.84,0,101.15,0,6.07,107.22
5.89009E+12,1.84192E+13,2024-07-27T15:15:43-04:00,#2284,product,order,Point of Sale,Boutique Site,,,,,,,Dress,Strut & Bolt,BARBIE PRINCESS High Low Tulle Dress,Oatmeal / Large,653,1,124.99,-62.49,0,62.5,0,3.75,66.25
5.89018E+12,1.84199E+13,2024-07-27T16:24:52-04:00,#2285,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Tulle Halter Top,Large,7,1,79.99,-32,0,47.99,0,2.88,50.87
5.8902E+12,1.84201E+13,2024-07-27T16:42:31-04:00,#2286,product,order,Point of Sale,Boutique Site,,,,,,,Shirts & Tops,Inspired Fashion 40,Plum Silk Shirt,Large,S100,1,34.61,-9.61,0,25,0,1.5,26.5
5.8902E+12,1.84201E+13,2024-07-27T16:42:31-04:00,#2286,product,order,Point of Sale,Boutique Site,,,,,,,Pants,Inspired Fashion 40,Plum Silk Pants,Large,P100,1,79.95,-54.95,0,25,0,1.5,26.5
5.89023E+12,1.84203E+13,2024-07-27T17:03:28-04:00,#2287,product,order,Point of Sale,Boutique Site,,,,,,,blazers,Inspired Fashion 40,Silk Blazer Jacket,Medium,JA100,1,45.99,-20.99,0,25,0,1.5,26.5
5.89023E+12,1.84203E+13,2024-07-27T17:03:28-04:00,#2287,product,order,Point of Sale,Boutique Site,,,,,,,,,Graphic printed shirt,,,1,25,0,0,25,0,1.5,26.5
5.89023E+12,1.84203E+13,2024-07-27T17:03:28-04:00,#2287,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Silk Suit Shorts,Small,SK100,1,32.99,-7.99,0,25,0,1.5,26.5
5.89023E+12,1.84203E+13,2024-07-27T17:03:28-04:00,#2287,product,order,Point of Sale,Boutique Site,,,,,,,,,Joggers maroon,,,1,5,0,0,5,0,0.3,5.3
5.89038E+12,1.84219E+13,2024-07-27T19:44:33-04:00,#2288,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,1,5,0,0,5,0,0.3,5.3
5.89038E+12,1.84219E+13,2024-07-27T19:44:33-04:00,#2288,product,order,Point of Sale,Boutique Site,,,,,,,,,R&j jewlery set,,,1,20,0,0,20,0,1.2,21.2
5.89105E+12,1.84294E+13,2024-07-28T10:35:47-04:00,#2289,product,order,Point of Sale,Boutique Site,,,,,,,,,Pearls,,,1,15,0,0,15,0,0.9,15.9
5.89105E+12,1.84294E+13,2024-07-28T10:35:47-04:00,#2289,product,order,Point of Sale,Boutique Site,,,,,,,Dress,Inspired Fashion 40,Halter High Low Dress Curvy,XL,CD333,1,119,-39,0,80,0,4.8,84.8
5.89105E+12,1.84294E+13,2024-07-28T10:35:47-04:00,#2289,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings,,,1,5,0,0,5,0,0.3,5.3
5.89105E+12,1.84294E+13,2024-07-28T10:35:47-04:00,#2289,product,order,Point of Sale,Boutique Site,,,,,,,,,Red dress,,,1,20,0,0,20,0,1.2,21.2
5.89105E+12,1.84294E+13,2024-07-28T10:35:47-04:00,#2289,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Zebra Stripped Pant Set Curvy,XL,SC345,1,118.99,-39,0,79.99,0,4.8,84.79
5.8912E+12,1.84299E+13,2024-07-28T12:41:27-04:00,#2290,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Zebra Stripped Pant Set Curvy,XXXL,SC345,1,118.99,-39.99,0,79,0,4.74,83.74
5.8912E+12,1.84299E+13,2024-07-28T12:41:27-04:00,#2290,product,order,Point of Sale,Boutique Site,,,,,,,,Inspired Fashion 40,Bead Decor Tassel Drop Earrings,Red,,1,24.99,-6.24,0,18.75,0,1.13,19.88
5.89125E+12,1.843E+13,2024-07-28T13:25:56-04:00,#2291,product,order,Point of Sale,Boutique Site,,,,,,,,,4 for $80,,,1,80,0,0,80,0,4.8,84.8
5.89126E+12,1.843E+13,2024-07-28T13:35:02-04:00,#2292,product,order,Point of Sale,Boutique Site,,,,,,,,,2 piece set,,,1,59.99,-14.99,0,45,0,2.7,47.7
5.89126E+12,1.84301E+13,2024-07-28T13:37:14-04:00,#2293,product,order,Point of Sale,Boutique Site,,,,,,,,,Green romper one shoulder,,,1,75,-18.75,0,56.25,0,3.38,59.63
5.89126E+12,1.84301E+13,2024-07-28T13:37:14-04:00,#2293,product,order,Point of Sale,Boutique Site,,,,,,,,,Earrings clip ons,,,1,24.99,-6.24,0,18.75,0,1.13,19.88
5.89737E+12,1.84486E+13,2024-08-01T15:10:12-04:00,#2294,product,order,Point of Sale,Boutique Site,,,,,,,dresses,Inspired Fashion 40,Blazer Mini Dress,Large,42,1,48.99,-9.79,0,39.2,0,2.35,41.55
5.89876E+12,1.84528E+13,2024-08-02T14:11:40-04:00,#2295,product,order,Point of Sale,Boutique Site,,,,,,,2 Piece Set,Inspired Fashion 40,Catching Looks Pant Suit,Small,PR364,1,83.25,-16.65,0,66.6,0,4,70.6
5.90019E+12,1.8457E+13,2024-08-03T14:25:26-04:00,#2296,product,order,Point of Sale,Boutique Site,,,,,,,,,Kamala T shirt,,,1,25,-5,0,20,0,1.2,21.2
5.90034E+12,1.84574E+13,2024-08-03T16:01:45-04:00,#2297,product,order,Point of Sale,Boutique Site,,,,,,,,,Final lay away payment,,,1,66,0,0,66,0,3.96,69.96
5.9094E+12,1.85049E+13,2024-08-10T11:56:48-04:00,#2298,product,order,Point of Sale,Boutique Site,,,,,,,,,R&J jewlery,,,1,15,0,0,15,0,0.9,15.9
