Order ID,Sale ID,Order,Transaction type,Sales channel,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales,size,color,style,date_sold,month
5871230000000.0,18354000000000.0,#2256,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,79.95,-15.99,0.0,63.96,0.0,3.84,67.8,No info,No info,Satin Wide Leg,2024-07-13,7
5888330000000.0,18405100000000.0,#2257,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.0,0.0,0.0,24.0,0.0,1.44,25.44,No info,No info,No info,2024-07-26,7
5888470000000.0,18406100000000.0,#2258,Product,Point of Sale,No info,No info,No info,Dresses,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,Green,Bell,2024-07-26,7
5888470000000.0,18406100000000.0,#2258,Product,Point of Sale,No info,No info,No info,No info,No info,1,20.0,0.0,0.0,20.0,0.0,1.2,21.2,No info,No info,No info,2024-07-26,7
5888500000000.0,18406200000000.0,#2259,Product,Point of Sale,No info,No info,No info,Accessories,No info,2,10.0,0.0,0.0,10.0,0.0,0.6,10.6,No info,No info,No info,2024-07-26,7
5888510000000.0,18406200000000.0,#2260,Product,Point of Sale,No info,No info,No info,Shorts,Inspired Fashion 40,1,42.99,-17.99,0.0,25.0,0.0,1.5,26.5,No info,Cream,Curvy,2024-07-26,7
5888510000000.0,18406200000000.0,#2260,Product,Point of Sale,No info,No info,No info,Shirts & tops,Inspired Fashion 40,1,28.99,-3.99,0.0,25.0,0.0,1.5,26.5,No info,No info,Mustard,2024-07-26,7
5888540000000.0,18406300000000.0,#2261,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.99,0.0,0.0,24.99,0.0,1.5,26.49,No info,Pink & Green,No info,2024-07-26,7
5888540000000.0,18406300000000.0,#2262,Product,Point of Sale,No info,No info,No info,Coats & jackets,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,No info,Denim,2024-07-26,7
5888540000000.0,18406300000000.0,#2263,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.99,0.0,0.0,24.99,0.0,1.5,26.49,No info,Pink & Green,No info,2024-07-26,7
5888580000000.0,18406400000000.0,#2264,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,No info,1,89.99,0.0,0.0,89.99,0.0,5.4,95.39,No info,Red,No info,2024-07-26,7
5888580000000.0,18406400000000.0,#2264,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.99,0.0,0.0,24.99,0.0,1.5,26.49,No info,No info,No info,2024-07-26,7
5888720000000.0,18406900000000.0,#2265,Product,Point of Sale,No info,No info,No info,Shirts & tops,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,No info,Puffy Sleeve,2024-07-26,7
5888720000000.0,18406900000000.0,#2265,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,16.0,0.0,0.0,16.0,0.0,0.96,16.96,No info,No info,No info,2024-07-26,7
5888720000000.0,18406900000000.0,#2266,Product,Point of Sale,No info,No info,No info,No info,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,No info,No info,2024-07-26,7
5888720000000.0,18406900000000.0,#2266,Product,Point of Sale,No info,No info,No info,Skirts,INA,1,45.0,-20.0,0.0,25.0,0.0,1.5,26.5,No info,No info,Red Side Bow,2024-07-26,7
5888760000000.0,18407000000000.0,#2267,Product,Point of Sale,No info,No info,No info,2 piece set,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,Brown,No info,2024-07-26,7
5888790000000.0,18407100000000.0,#2268,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,No info,2024-07-26,7
5888840000000.0,18407200000000.0,#2269,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.0,0.0,0.0,24.0,0.0,1.44,25.44,No info,No info,R&J jewlery,2024-07-26,7
5888840000000.0,18407200000000.0,#2269,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,No info,No info,2024-07-26,7
5888970000000.0,18407600000000.0,#2270,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,Engraved,2024-07-26,7
5889830000000.0,18417300000000.0,#2271,Product,Point of Sale,No info,No info,No info,Sale,No info,1,80.0,0.0,0.0,80.0,0.0,4.8,84.8,No info,No info,No info,2024-07-27,7
5889840000000.0,18417300000000.0,#2272,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,No info,2024-07-27,7
5889880000000.0,18417600000000.0,#2273,Product,Point of Sale,No info,No info,No info,Accessories,Inspired Fashion 40,1,24.99,0.0,0.0,24.99,0.0,1.5,26.49,No info,Red Satin,No info,2024-07-27,7
5889890000000.0,18417700000000.0,#2274,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,74.95,0.0,0.0,74.95,0.0,4.5,79.45,No info,No info,Paisley,2024-07-27,7
5889980000000.0,18418400000000.0,#2275,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,Inspired Fashion 40,1,83.25,0.0,0.0,83.25,0.0,5.0,88.25,No info,No info,No info,2024-07-27,7
5889990000000.0,18418500000000.0,#2276,Product,Point of Sale,No info,No info,No info,No info,FLYING TOMATO,1,87.99,-11.99,0.0,76.0,0.0,4.56,80.56,No info,No info,Curvy,2024-07-27,7
5890020000000.0,18418700000000.0,#2277,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,Black,Studded,2024-07-27,7
5890020000000.0,18418700000000.0,#2277,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,No info,2024-07-27,7
5890020000000.0,18418700000000.0,#2278,Product,Point of Sale,No info,No info,No info,Skirts,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,Black,No info,2024-07-27,7
5890020000000.0,18418700000000.0,#2278,Product,Point of Sale,No info,No info,No info,Dresses,Inspired Fashion 40,1,79.88,-15.97,0.0,63.91,0.0,3.83,67.74,No info,No info,Mustard Silk,2024-07-27,7
5890020000000.0,18418700000000.0,#2278,Product,Point of Sale,No info,No info,No info,Shorts,Inspired Fashion 40,1,32.99,0.0,0.0,32.99,0.0,1.98,34.97,No info,No info,Silk,2024-07-27,7
5890030000000.0,18418800000000.0,#2279,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,Inspired Fashion 40,1,83.25,0.0,0.0,83.25,0.0,5.0,88.25,No info,No info,No info,2024-07-27,7
5890050000000.0,18418900000000.0,#2280,Product,Point of Sale,No info,No info,No info,Coats & jackets,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,No info,No info,2024-07-27,7
5890050000000.0,18418900000000.0,#2280,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,Cream,No info,2024-07-27,7
5890050000000.0,18418900000000.0,#2280,Product,Point of Sale,No info,No info,No info,Skirts,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,Red,No info,2024-07-27,7
5890060000000.0,18419000000000.0,#2281,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,No info,No info,2024-07-27,7
5890070000000.0,18419100000000.0,#2282,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,79.95,-15.99,0.0,63.96,0.0,3.84,67.8,No info,White,Wide Leg,2024-07-27,7
5890070000000.0,18419100000000.0,#2282,Product,Point of Sale,No info,No info,No info,Shirts & tops,FLYING TOMATO,1,42.99,0.0,0.0,42.99,0.0,2.58,45.57,No info,No info,Graphic Bell Sleeve,2024-07-27,7
5890080000000.0,18419100000000.0,#2283,Product,Point of Sale,No info,No info,No info,Shirts & tops,FLYING TOMATO,1,42.99,0.0,0.0,42.99,0.0,2.58,45.57,No info,No info,Graphic Bell Sleeve,2024-07-27,7
5890080000000.0,18419100000000.0,#2283,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,118.99,-17.84,0.0,101.15,0.0,6.07,107.22,No info,No info,Zebra Stripped,2024-07-27,7
5890090000000.0,18419200000000.0,#2284,Product,Point of Sale,No info,No info,No info,No info,Strut & Bolt,1,124.99,-62.49,0.0,62.5,0.0,3.75,66.25,No info,No info,Barbie Princess High Low Tulle,2024-07-27,7
5890180000000.0,18419900000000.0,#2285,Product,Point of Sale,No info,No info,No info,Shirts & tops,Inspired Fashion 40,1,79.99,-32.0,0.0,47.99,0.0,2.88,50.87,No info,No info,Tulle Halter,2024-07-27,7
5890200000000.0,18420100000000.0,#2286,Product,Point of Sale,No info,No info,No info,Shirts,Inspired Fashion 40,1,34.61,-9.61,0.0,25.0,0.0,1.5,26.5,No info,No info,Plum silk,2024-07-27,7
5890200000000.0,18420100000000.0,#2286,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,79.95,-54.95,0.0,25.0,0.0,1.5,26.5,No info,No info,Plum silk,2024-07-27,7
5890230000000.0,18420300000000.0,#2287,Product,Point of Sale,No info,No info,No info,Blazers,Inspired Fashion 40,1,45.99,-20.99,0.0,25.0,0.0,1.5,26.5,No info,No info,Silk,2024-07-27,7
5890230000000.0,18420300000000.0,#2287,Product,Point of Sale,No info,No info,No info,Shirts & tops,No info,1,25.0,0.0,0.0,25.0,0.0,1.5,26.5,No info,No info,Graphic,2024-07-27,7
5890230000000.0,18420300000000.0,#2287,Product,Point of Sale,No info,No info,No info,Shorts,Inspired Fashion 40,1,32.99,-7.99,0.0,25.0,0.0,1.5,26.5,No info,No info,Silk,2024-07-27,7
5890230000000.0,18420300000000.0,#2287,Product,Point of Sale,No info,No info,No info,Joggers,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,Maroon,2024-07-27,7
5890380000000.0,18421900000000.0,#2288,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,No info,2024-07-27,7
5890380000000.0,18421900000000.0,#2288,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,20.0,0.0,0.0,20.0,0.0,1.2,21.2,No info,No info,R&J jewlery,2024-07-27,7
5891050000000.0,18429400000000.0,#2289,Product,Point of Sale,No info,No info,No info,No info,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,No info,Pearl,2024-07-28,7
5891050000000.0,18429400000000.0,#2289,Product,Point of Sale,No info,No info,No info,Dresses,Inspired Fashion 40,1,119.0,-39.0,0.0,80.0,0.0,4.8,84.8,No info,No info,Halter High Low,2024-07-28,7
5891050000000.0,18429400000000.0,#2289,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,5.0,0.0,0.0,5.0,0.0,0.3,5.3,No info,No info,No info,2024-07-28,7
5891050000000.0,18429400000000.0,#2289,Product,Point of Sale,No info,No info,No info,Dresses,No info,1,20.0,0.0,0.0,20.0,0.0,1.2,21.2,No info,Red,No info,2024-07-28,7
5891050000000.0,18429400000000.0,#2289,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,118.99,-39.0,0.0,79.99,0.0,4.8,84.79,No info,No info,Zebra Stripped Curvy,2024-07-28,7
5891200000000.0,18429900000000.0,#2290,Product,Point of Sale,No info,No info,No info,Pants,Inspired Fashion 40,1,118.99,-39.99,0.0,79.0,0.0,4.74,83.74,No info,No info,Zebra Stripped Curvy,2024-07-28,7
5891200000000.0,18429900000000.0,#2290,Product,Point of Sale,No info,No info,No info,Accessories,Inspired Fashion 40,1,24.99,-6.24,0.0,18.75,0.0,1.13,19.88,No info,No info,Bead Decor Tassel Drop,2024-07-28,7
5891250000000.0,18430000000000.0,#2291,Product,Point of Sale,No info,No info,No info,Sale,No info,1,80.0,0.0,0.0,80.0,0.0,4.8,84.8,No info,No info,No info,2024-07-28,7
5891260000000.0,18430000000000.0,#2292,Product,Point of Sale,No info,No info,No info,No info,No info,1,59.99,-14.99,0.0,45.0,0.0,2.7,47.7,No info,No info,No info,2024-07-28,7
5891260000000.0,18430100000000.0,#2293,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,No info,1,75.0,-18.75,0.0,56.25,0.0,3.38,59.63,No info,Green,One shoulder,2024-07-28,7
5891260000000.0,18430100000000.0,#2293,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,24.99,-6.24,0.0,18.75,0.0,1.13,19.88,No info,No info,No info,2024-07-28,7
5897370000000.0,18448600000000.0,#2294,Product,Point of Sale,No info,No info,No info,Dresses,Inspired Fashion 40,1,48.99,-9.79,0.0,39.2,0.0,2.35,41.55,No info,Black,Mini,2024-08-01,8
5898760000000.0,18452800000000.0,#2295,Product,Point of Sale,No info,No info,No info,Jumpsuits & rompers,Inspired Fashion 40,1,83.25,-16.65,0.0,66.6,0.0,4.0,70.6,No info,No info,No info,2024-08-02,8
5900190000000.0,18457000000000.0,#2296,Product,Point of Sale,No info,No info,No info,Shirts & tops,No info,1,25.0,-5.0,0.0,20.0,0.0,1.2,21.2,No info,No info,Kamala,2024-08-03,8
5900340000000.0,18457400000000.0,#2297,Product,Point of Sale,No info,No info,No info,No info,No info,1,66.0,0.0,0.0,66.0,0.0,3.96,69.96,No info,No info,No info,2024-08-03,8
5909400000000.0,18504900000000.0,#2298,Product,Point of Sale,No info,No info,No info,Accessories,No info,1,15.0,0.0,0.0,15.0,0.0,0.9,15.9,No info,No info,R&J jewlery,2024-08-10,8
